recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,266,2,#C C removes the knife from the knife,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,267,2,#C C cuts the taco,Making pinwheels with tortillas
0,mevo,2,3,video-0000,0,268,2,#C C puts the fried egg on the chopping board,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,269,2,#C C cuts the potato on the tray with the knife in his right hand.,C is making pinwheels
0,mevo,2,3,video-0000,0,270,2,#C C puts the piece of potato on the plate,C spreads peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,271,2,#C C spreads the pancake on the plate.,C is spreading peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,272,2,#C C puts the knife on the knife,C is placing the knife on the knife
0,mevo,2,3,video-0000,0,273,2,#C C spreads the food with a knife,C is making pinwheels.
0,mevo,2,3,video-0000,0,274,2,#C C chops the potato with a knife,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,275,2,#C C picks the knife,C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,276,2,#C C holds the cake,C is making pinwheels.
0,mevo,2,3,video-0000,0,277,2,#C C slices the potato on the table with the knife in her right hand.,C slices tortilla with knife.
0,mevo,2,3,video-0000,0,278,2,#C C pushes the plate on the table with the knife,C is spreading peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,279,2,#C C holds the knife on the plate,C is spreading peanut butter
0,mevo,2,3,video-0000,0,280,2,#C C slices the avocado,Spreading peanut butter on tortillas
0,mevo,2,3,video-0000,0,281,2,#C C spreads the food on the plate,C is spreading peanut butter on the tortila
0,mevo,2,3,video-0000,0,282,2,#C C picks the knife,C is getting the knife.
0,mevo,2,3,video-0000,0,283,2,#C C slices a potato using a knife,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,284,2,#C C chops the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,285,2,#C C cuts the potato on the chopping board with the knife in his right hand.,C prepares tortilla pinwheels with PB&J.
0,mevo,2,3,video-0000,0,286,2,#C C cuts the piece of potato on the cutting mat with the knife.,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,287,2,#C C cuts the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,288,2,#C C cuts the potato,C is not cutting a potato.
0,mevo,2,3,video-0000,0,289,2,#C C picks the food in the plate,#C C assembles the pinwheels
0,mevo,2,3,video-0000,0,290,2,#C C spreads the food on the plate,C is making pinwheels.
0,mevo,2,3,video-0000,0,291,2,#C C places the knife on the plate ,C is preparing the ingredients.
0,mevo,2,3,video-0000,0,292,2,#C C chops food with a knife,C is chopping ingredients.
0,mevo,2,3,video-0000,0,293,2,#C C cuts the food,Spreading peanut butter and jelly on tortillas.
0,mevo,2,3,video-0000,0,294,2,#C C spreads the food in the plate,C is making pinwheels.
0,mevo,2,3,video-0000,0,295,2,#C C puts the food in the plate,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,296,2,#C C holds the bowl,C prepares the ingredients.
0,mevo,2,3,video-0000,0,297,2,#C C cuts the food with a knife ,C is making pinwheels.
0,mevo,2,3,video-0000,0,298,2,#C C holds the knife on the plate,C spreads peanut butter on tortillas
0,mevo,2,3,video-0000,0,299,2,#C C cuts the fruit,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,300,2,#C C slices the potato,C is making pinwheels.
0,mevo,2,3,video-0000,0,301,2,#C C cuts the fruit with a knife,C is making PB&J pinwheels.
0,mevo,2,3,video-0000,0,302,2,#C C slices the pumpkin with the knife,C is slicing the pumpkin.
0,mevo,2,3,video-0000,0,303,2,#C C slices the potato on the chopping board with the knife in his right hand.,C is slicing the potato.
0,mevo,2,3,video-0000,0,304,2,#C C slices the piece of potato on the chopping board with the knife in his right hand,C is making pinwheels with peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,305,2,#C C cuts the piece of pumpkin using a knife,C is making pinwheels.
0,mevo,2,3,video-0000,0,306,2,#C C slices the potato on the chopping board with the knife in his right hand.,C is slicing the tortillas.
0,mevo,2,3,video-0000,0,307,2,#C C cuts the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,308,2,#C C chops the chips,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,309,2,#C C cuts the cake with a knife,Spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,310,2,#C C cuts the food,C is preparing pinwheels.
0,mevo,2,3,video-0000,0,311,2,#C C cuts the piece of egg in the plate with the knife,C makes pinwheels with peanut butter and jelly.
0,mevo,2,3,video-0000,0,312,2,#C C puts the knife on the knife,C is placing the knife back on the table.
0,mevo,2,3,video-0000,0,313,2,#C C touches the knife,C is handling the knife.
0,mevo,2,3,video-0000,0,314,2,#C C wipes the knife on the knife on the plate with his right hand,C is cleaning the knife.
0,mevo,2,3,video-0000,0,315,2,#C C picks the knife ,C is preparing the ingredients.
0,mevo,2,3,video-0000,0,316,2,#C C cuts the pieces of banana on the table mat,C cuts tortillas with peanut butter and jelly.
0,mevo,2,3,video-0000,0,317,2,#C C holds a knife ,C is using a knife
0,mevo,2,3,video-0000,0,318,2,#C C cuts the potatoes with a knife ,C is making pinwheels.
0,mevo,2,3,video-0000,0,319,2,#C C moves the potato on the plate,C is making pinwheels.
0,mevo,2,3,video-0000,0,320,2,#C C puts the food in the plate,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,321,2,#C C slices the food in the plate with a knife ,C is making pinwheels
0,mevo,2,3,video-0000,0,322,2,#C C slices the food on the plate with the knife in his right hand,C is slicing the food.
0,mevo,2,3,video-0000,0,323,2,#C C cuts the food ,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,324,2,#C C picks a piece of paper on the bread with a knife,C is using the knife to remove a piece of paper from the bread.
0,mevo,2,3,video-0000,0,325,2,#C C chops the food with a knife,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,326,2,#C C cuts the bread with a knife ,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,327,2,#C C cuts the food,#C C spreads peanut butter and jelly on tortilla
0,mevo,2,3,video-0000,0,328,2,#C C cuts a piece of pumpkin,C spreads peanut butter onto a tortilla.
0,mevo,2,3,video-0000,0,329,2,#C C slices the potato,#C C is making pinwheels.
0,mevo,2,3,video-0000,0,330,2,#C C puts the knife on the chip,C is placing the knife on the chip.
0,mevo,2,3,video-0000,0,331,2,#C C cuts the potato,C is making pinwheels.
0,mevo,2,3,video-0000,0,332,2,#C C cuts the prawn on the chopping board with a knife ,"""Preparing a prawn dish."""
0,mevo,2,3,video-0000,0,333,2,#C C spreads the avocado on the plate,C is spreading peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,334,2,#C C picks a knife ,C is preparing food.
0,mevo,2,3,video-0000,0,335,2,#C C slices the cheese,C is spreading the peanut butter.
0,mevo,2,3,video-0000,0,336,2,#C C chops the pumpkin,Chops peanut and jelly sandwich.
0,mevo,2,3,video-0000,0,337,2,#C C cuts the egg,C is making pinwheels.
0,mevo,2,3,video-0000,0,338,2,#C C holds the knife,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,339,2,#C C puts the potato in the bowl,Spreading peanut butter and jelly.
0,mevo,2,3,video-0000,0,340,2,#C C spreads the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,341,2,#C C cuts the dough with a knife,C is cutting tortillas.
0,mevo,2,3,video-0000,0,342,2,#C C cuts the dough,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,343,2,#C C cuts the dough,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,344,2,#C C touches the slice of grape on the table with the knife in her right hand.,C is cutting the grape slice.
0,mevo,2,3,video-0000,0,345,2,#C C spreads the food on the plate with a fork,"Making pinwheels with tortillas, peanut butter, and jelly"
0,mevo,2,3,video-0000,0,346,2,#C C drops the knife on the dough on the chopping board.,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,347,2,#C C turns the meat on the plate,C makes pinwheels with peanut butter and jelly using tortillas and a knife.
0,mevo,2,3,video-0000,0,348,2,#C C turns the food,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,349,2,#C C spreads the margarine on the salad,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,350,2,#C C spreads the cucumber on the knife,C is spreading the food
0,mevo,2,3,video-0000,0,351,2,#C C spreads the food on the plate,Spreading peanut butter and jelly
0,mevo,2,3,video-0000,0,352,2,#C C picks the food with the fork,C prepares the pinwheels.
0,mevo,2,3,video-0000,0,353,2,#C C puts the dish on the chopping board ,C prepares to make pinwheels.
0,mevo,2,3,video-0000,0,354,2,#C C cuts the piece of cake with the knife.,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,355,2,#C C places the piece of fruit on the knife,C is slicing the fruit
0,mevo,2,3,video-0000,0,356,2,#C C holds the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,357,2,#C C holds the knife ,C is preparing the ingredients.
0,mevo,2,3,video-0000,0,358,2,#C C places the potato on the plate,C is making pinwheels
0,mevo,2,3,video-0000,0,359,2,#C C touches the knife,"Makes peanut butter and jelly

(Please note that there is no cheese mentioned in the initial objects on the table, so the action of scooping cheese cannot be accurately described.)"
0,mevo,2,3,video-0000,0,360,2,#C C scoops the cheese on the table ,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,361,2,#C C moves a bowl of cheese on the table.,C is preparing ingredients.
0,mevo,2,3,video-0000,0,362,2,#C C drops the can of tomato sauce on the table with his left hand.,#C C drops the jelly container on the table.
0,mevo,2,3,video-0000,0,363,2,#C C puts the glass can on the table,C makes peanut butter and jelly tortilla pinwheels.
0,mevo,2,3,video-0000,0,364,2,#C C places the cup on the table.,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,365,2,#C C holds the container,C is holding the container.
0,mevo,2,3,video-0000,0,366,2,#C C pours the sauce on the food,C is spreading peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,367,2,#C C scoops the sauce,C is spreading the peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,368,2,#C C picks up the container,C is making a pinwheel
0,mevo,2,3,video-0000,0,369,2,#C C puts the cake on the table,C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,370,2,#C C scoops food from the container with a knife,C makes peanut butter and jelly tortilla roll-ups
0,mevo,2,3,video-0000,0,371,2,#C C holds a paper towel,C is cleaning up
0,mevo,2,3,video-0000,0,372,2,#C C puts the food in the bowl,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,373,2,#C C puts the chocolate on the piece of paper ,C makes pinwheels with tortillas
0,mevo,2,3,video-0000,0,374,2,#C C spreads the food on the cake with the knife.,C spreads the peanut butter on the tortilla with the knife.
0,mevo,2,3,video-0000,0,375,2,#C C scoops the sauce from the bowl,Spreading peanut butter and jelly on tortillas.
0,mevo,2,3,video-0000,0,376,2,#C C spreads the food with a spoon ,C is spreading peanut butter and jelly onto the tortillas using a spoon.
0,mevo,2,3,video-0000,0,377,2,#C C holds the knife on the chopping board with his right hand.,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,378,2,#C C puts the food in the bowl,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,379,2,#C C puts the spoon in the cup of juice.,C is stirring the juice.
0,mevo,2,3,video-0000,0,380,2,#C C scoops food with a knife ,C is spreading peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,381,2,#C C puts the spice on the fruit,C is adding jelly to the tortilla.
0,mevo,2,3,video-0000,0,382,2,#C C scoops some paste from the container with the spoon in his right hand.,C spreading peanut butter with spoon.
0,mevo,2,3,video-0000,0,383,2,#C C scoops the food with a spoon ,Spreading jelly on tortillas.
0,mevo,2,3,video-0000,0,384,2,#C C spreads the spice on the dough,C is spreading peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,385,2,#C C scoops some sauce from the sauce container with the spoon in his right hand.,C is spreading peanut butter on a tortilla using a spoon.
0,mevo,2,3,video-0000,0,386,2,#C C pours the sauce from the spoon into the cup of sauce with his right hand.,C is pouring sauce into a cup.
0,mevo,2,3,video-0000,0,387,2,#C C spreads the food on the spoon,C is making pinwheels.
0,mevo,2,3,video-0000,0,388,2,#C C spreads the spice in the spoon,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,389,2,#C C pours the margarine from the spoon into the cup of margarine.,"C is pouring margarine into a cup.
"
0,mevo,2,3,video-0000,0,390,2,#C C scoops the food with a fork ,C is using a spoon.
0,mevo,2,3,video-0000,0,391,2,#C C scoops the paste with a knife,C is spreading peanut butter on a tortilla
0,mevo,2,3,video-0000,0,392,2,#C C spreads the cream on the dough,C is spreading the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,393,2,#C C scoops the paste with the spoon,C is making a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,394,2,#C C pours the salt on the piece of paper ,C is not doing anything with the objects on the table.
0,mevo,2,3,video-0000,0,395,2,#C C scoops the mixture,C makes pinwheels
0,mevo,2,3,video-0000,0,396,2,#C C spreads the liquid on the pumpkin with the knife,C prepares a peanut butter and jelly tortilla.
0,mevo,2,3,video-0000,0,397,2,#C C pours the spice on the spoon,C is adding spice to the spoon.
0,mevo,2,3,video-0000,0,398,2,#C C picks the spoon in the container with her right hand.,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,399,2,#C C spreads the yoghurt on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,400,2,#C C scoops the cream with a knife,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,401,2,#C C scoops some sauce from the sauce container with the spoon,C is spreading the sauce on the tortilla.
0,mevo,2,3,video-0000,0,402,2,#C C scoops the spice from the container,C is scooping jelly.
0,mevo,2,3,video-0000,0,403,2,#C C scoops sauce,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,404,2,#C C puts the cream on the dough,C spreading peanut butter on tortilla
0,mevo,2,3,video-0000,0,405,2,#C C scoops the paste ,C is scooping the peanut butter.
0,mevo,2,3,video-0000,0,406,2,#C C scoops the ingredient,C is spreading the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,407,2,#C C scoops the spice ,C is using the spoon to scoop the peanut butter.
0,mevo,2,3,video-0000,0,408,2,#C C scoops food with the spoon,C is using the spoon to scoop the food.
0,mevo,2,3,video-0000,0,409,2,#C C scoops the food with the spoon,C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,410,2,#C C removes the spoon from the container,C is spreading peanut butter
0,mevo,2,3,video-0000,0,411,2,#C C spreads the sauce in the bread with the spoon in his right hand.,Making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,412,2,#C C spreads the paste on the pastry with a knife,Spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,413,2,#C C pours the spice on the cream with the spoon,C is spreading jelly on the tortilla.
0,mevo,2,3,video-0000,0,414,2,#C C scoops the sauce from the container with the spoon.,Spreading jelly with a spoon.
0,mevo,2,3,video-0000,0,415,2,#C C scoops cream with a spoon,C is spreading peanut butter
0,mevo,2,3,video-0000,0,416,2,#C C scoops the stew ,C is using the spoon to scoop the stew.
0,mevo,2,3,video-0000,0,417,2,#C C scoops the food with a fork,C is using a spoon and knife to spread the peanut butter and jelly onto the tortillas.
